time, height, speed, acceleration, user_data
0.560000, 0.393664, 1.041010, 9.080382, 1.000000
0.570000, 0.404037, 1.033714, 9.080382, 1.000000
0.580000, 0.414338, 1.026417, 8.987746, 1.000000
0.590000, 0.424561, 1.018195, 8.987746, 1.000000
0.600000, 0.434702, 1.009972, 8.908122, 1.000000
0.610000, 0.444757, 1.000953, 8.908122, 1.000000
0.620000, 0.454721, 0.991935, 8.840395, 1.000000
0.630000, 0.464592, 0.982239, 8.840395, 1.000000
0.640000, 0.474366, 0.972543, 8.783442, 1.000000
0.650000, 0.484040, 0.962277, 8.783442, 1.000000
0.660000, 0.493611, 0.952011, 8.736243, 1.000000
0.670000, 0.503078, 0.941274, 8.736243, 1.000000
0.680000, 0.512437, 0.930536, 8.697924, 1.000000
0.690000, 0.521686, 0.919415, 8.697924, 1.000000
0.700000, 0.530825, 0.908295, 8.667610, 1.000000
0.710000, 0.539851, 0.896871, 8.667610, 1.000000
0.720000, 0.548763, 0.885447, 8.644478, 1.000000
0.730000, 0.557559, 0.873792, 8.644478, 1.000000
0.740000, 0.566238, 0.862136, 8.627903, 1.000000
0.750000, 0.574800, 0.850315, 8.627903, 1.000000
0.760000, 0.583245, 0.838494, 8.617145, 1.000000
0.770000, 0.591570, 0.826566, 8.617145, 1.000000
0.780000, 0.599776, 0.814637, 8.611580, 1.000000
0.790000, 0.607862, 0.802653, 8.611580, 1.000000
0.800000, 0.615829, 0.790669, 8.610683, 1.000000
0.810000, 0.623676, 0.778676, 8.610683, 1.000000
0.820000, 0.631402, 0.766683, 8.613960, 1.000000
0.830000, 0.639009, 0.754722, 8.613960, 1.000000
0.839999, 0.646497, 0.742762, 8.620903, 1.000000
0.849999, 0.653865, 0.730871, 8.620903, 1.000000
0.859999, 0.661114, 0.718980, 8.631082, 1.000000
0.869999, 0.668245, 0.707191, 8.631082, 1.000000
0.879999, 0.675258, 0.695401, 8.644156, 1.000000
0.889999, 0.682154, 0.683743, 8.644156, 1.000000
0.899999, 0.688933, 0.672085, 8.659711, 1.000000
0.909999, 0.695596, 0.660582, 8.659711, 1.000000
0.919999, 0.702145, 0.649079, 8.677430, 1.000000
0.929999, 0.708579, 0.637753, 8.677430, 1.000000
0.939999, 0.714900, 0.626427, 8.697010, 1.000000
0.949999, 0.721108, 0.615297, 8.697010, 1.000000
0.959999, 0.727206, 0.604167, 8.718184, 1.000000
0.969999, 0.733193, 0.593249, 8.718184, 1.000000
0.979999, 0.739071, 0.582331, 8.740700, 1.000000
0.989999, 0.744840, 0.571638, 8.740700, 1.000000
0.999999, 0.750503, 0.560945, 8.764329, 1.000000
1.009999, 0.756060, 0.550488, 8.764329, 1.000000
1.019999, 0.761513, 0.540032, 8.788872, 1.000000
1.029999, 0.766862, 0.529820, 8.788872, 1.000000
1.039999, 0.772109, 0.519609, 8.814190, 1.000000
1.049999, 0.777256, 0.509651, 8.814190, 1.000000
1.059999, 0.782302, 0.499693, 8.840014, 1.000000
1.069999, 0.787251, 0.489993, 8.840014, 1.000000
1.079999, 0.792102, 0.480293, 8.866293, 1.000000
1.089999, 0.796858, 0.470856, 8.866293, 1.000000
1.099999, 0.801519, 0.461419, 8.892835, 1.000000
1.109999, 0.806088, 0.452247, 8.892835, 1.000000
1.119999, 0.810564, 0.443076, 8.919523, 1.000000
1.129999, 0.814951, 0.434171, 8.919523, 1.000000
1.139999, 0.819248, 0.425266, 8.946291, 1.000000
1.149999, 0.823457, 0.416629, 8.946291, 1.000000
1.159999, 0.827580, 0.407992, 8.973021, 1.000000
1.169999, 0.831619, 0.399622, 8.973021, 1.000000
1.179999, 0.835573, 0.391252, 8.999596, 1.000000
1.189999, 0.839445, 0.383148, 8.999596, 1.000000
1.199999, 0.843236, 0.375044, 9.025978, 1.000000
1.209999, 0.846947, 0.367204, 9.025978, 1.000000
1.219999, 0.850580, 0.359364, 9.052084, 1.000000
1.229999, 0.854136, 0.351785, 9.052084, 1.000000
1.239999, 0.857616, 0.344205, 9.077863, 1.000000
1.249999, 0.861021, 0.336884, 9.077863, 1.000000
1.259999, 0.864353, 0.329563, 9.103246, 1.000000
1.269999, 0.867614, 0.322495, 9.103246, 1.000000
1.279999, 0.870803, 0.315427, 9.128232, 1.000000
1.289999, 0.873923, 0.308610, 9.128232, 1.000000
1.299999, 0.876975, 0.301792, 9.152741, 1.000000
1.309999, 0.879960, 0.295219, 9.152741, 1.000000
1.319999, 0.882880, 0.288647, 9.176742, 1.000000
1.329999, 0.885735, 0.282314, 9.176742, 1.000000
1.339999, 0.888526, 0.275982, 9.200251, 1.000000
1.349999, 0.891255, 0.269884, 9.200251, 1.000000
1.359999, 0.893924, 0.263787, 9.223194, 1.000000
1.369999, 0.896532, 0.257919, 9.223194, 1.000000
1.379999, 0.899082, 0.252051, 9.245591, 1.000000
1.389999, 0.901575, 0.246406, 9.245591, 1.000000
1.399999, 0.904010, 0.240762, 9.267418, 1.000000
1.409999, 0.906391, 0.235337, 9.267418, 1.000000
1.419999, 0.908717, 0.229911, 9.288669, 1.000000
1.429999, 0.910990, 0.224697, 9.288669, 1.000000
1.439999, 0.913211, 0.219484, 9.309304, 1.000000
1.449999, 0.915381, 0.214477, 9.309304, 1.000000
1.459999, 0.917501, 0.209470, 9.329387, 1.000000
1.469999, 0.919571, 0.204664, 9.329387, 1.000000
1.479999, 0.921594, 0.199858, 9.348833, 1.000000
1.489999, 0.923570, 0.195246, 9.348833, 1.000000
1.499999, 0.925499, 0.190635, 9.367692, 1.000000
1.509999, 0.927383, 0.186211, 9.367692, 1.000000
1.519999, 0.929223, 0.181788, 9.385967, 1.000000
1.529999, 0.931020, 0.177548, 9.385967, 1.000000
1.539999, 0.932774, 0.173308, 9.403646, 1.000000
1.549999, 0.934487, 0.169244, 9.403646, 1.000000
1.559999, 0.936159, 0.165181, 9.420749, 1.000000
1.569999, 0.937791, 0.161288, 9.420749, 1.000000
1.579999, 0.939385, 0.157396, 9.437253, 1.000000
1.589999, 0.940940, 0.153668, 9.437253, 1.000000
1.599999, 0.942458, 0.149941, 9.453201, 1.000000
1.609999, 0.943940, 0.146373, 9.453201, 1.000000
1.619999, 0.945385, 0.142805, 9.468571, 1.000000
1.629999, 0.946796, 0.139390, 9.468571, 1.000000
1.639999, 0.948173, 0.135976, 9.483393, 1.000000
1.649999, 0.949517, 0.132710, 9.483393, 1.000000
1.659999, 0.950828, 0.129444, 9.497713, 1.000000
1.669999, 0.952106, 0.126321, 9.497713, 1.000000
1.679999, 0.953354, 0.123198, 9.511486, 1.000000
1.689999, 0.954571, 0.120213, 9.511486, 1.000000
1.699999, 0.955758, 0.117228, 9.524731, 1.000000
1.709999, 0.956916, 0.114375, 9.524731, 1.000000
1.719999, 0.958046, 0.111522, 9.537465, 1.000000
1.729999, 0.959147, 0.108797, 9.537465, 1.000000
1.739999, 0.960222, 0.106072, 9.549761, 1.000000
1.749999, 0.961269, 0.103469, 9.549761, 1.000000
1.759999, 0.962291, 0.100867, 9.561514, 1.000000
1.769999, 0.963287, 0.098382, 9.561514, 1.000000
1.779999, 0.964259, 0.095897, 9.572811, 1.000000
1.789999, 0.965206, 0.093525, 9.572811, 1.000000
1.799999, 0.966129, 0.091153, 9.583697, 1.000000
1.809999, 0.967030, 0.088890, 9.583697, 1.000000
1.819999, 0.967907, 0.086627, 9.594136, 1.000000
1.829999, 0.968763, 0.084469, 9.594136, 1.000000
1.839999, 0.969596, 0.082310, 9.604125, 1.000000
1.849999, 0.970409, 0.080251, 9.604125, 1.000000
1.859999, 0.971201, 0.078193, 9.613728, 1.000000
1.869999, 0.971974, 0.076230, 9.613728, 1.000000
1.879999, 0.972726, 0.074267, 9.622910, 1.000000
1.889999, 0.973459, 0.072396, 9.622910, 1.000000
1.899999, 0.974174, 0.070525, 9.631707, 1.000000
1.909999, 0.974870, 0.068742, 9.631707, 1.000000
1.919999, 0.975549, 0.066959, 9.640155, 1.000000
1.929999, 0.976210, 0.065261, 9.640155, 1.000000
1.939999, 0.976854, 0.063563, 9.648191, 1.000000
1.949998, 0.977481, 0.061944, 9.648191, 1.000000
1.959998, 0.978093, 0.060326, 9.655934, 1.000000
1.969998, 0.978688, 0.058786, 9.655934, 1.000000
1.979998, 0.979269, 0.057245, 9.663310, 1.000000
1.989998, 0.979834, 0.055778, 9.663310, 1.000000
1.999998, 0.980384, 0.054311, 9.670391, 1.000000
2.009999, 0.980920, 0.052915, 9.670391, 1.000000
2.019999, 0.981443, 0.051519, 9.677137, 1.000000
2.029999, 0.981951, 0.050190, 9.677137, 1.000000
2.039999, 0.982446, 0.048862, 9.683591, 1.000000
2.049999, 0.982929, 0.047598, 9.683591, 1.000000
2.059999, 0.983398, 0.046334, 9.689761, 1.000000
2.069999, 0.983856, 0.045131, 9.689761, 1.000000
2.079998, 0.984301, 0.043929, 9.695677, 1.000000
2.089998, 0.984735, 0.042786, 9.695677, 1.000000
2.099998, 0.985157, 0.041642, 9.701302, 1.000000
2.109998, 0.985568, 0.040555, 9.701302, 1.000000
2.119998, 0.985968, 0.039468, 9.706666, 1.000000
2.129998, 0.986357, 0.038435, 9.706666, 1.000000
2.139998, 0.986736, 0.037402, 9.711799, 1.000000
2.149998, 0.987106, 0.036420, 9.711799, 1.000000
2.159998, 0.987465, 0.035438, 9.716667, 1.000000
2.169998, 0.987815, 0.034504, 9.716667, 1.000000
2.179998, 0.988155, 0.033571, 9.721334, 1.000000
2.189998, 0.988486, 0.032684, 9.721334, 1.000000
2.199998, 0.988809, 0.031798, 9.725771, 1.000000
2.209998, 0.989122, 0.030955, 9.725771, 1.000000
2.219998, 0.989428, 0.030113, 9.730040, 1.000000
2.229998, 0.989725, 0.029313, 9.730040, 1.000000
2.239998, 0.990014, 0.028514, 9.734064, 1.000000
2.249998, 0.990295, 0.027754, 9.734064, 1.000000
2.259998, 0.990569, 0.026995, 9.737926, 1.000000
2.269998, 0.990835, 0.026274, 9.737926, 1.000000
2.279998, 0.991095, 0.025554, 9.741566, 1.000000
2.289998, 0.991347, 0.024869, 9.741566, 1.000000
2.299998, 0.991592, 0.024185, 9.745065, 1.000000
2.309998, 0.991831, 0.023536, 9.745065, 1.000000
2.319998, 0.992063, 0.022886, 9.748364, 1.000000
2.329998, 0.992289, 0.022270, 9.748364, 1.000000
2.339998, 0.992508, 0.021653, 9.751567, 1.000000
2.349998, 0.992722, 0.021069, 9.751567, 1.000000
2.359998, 0.992930, 0.020485, 9.754565, 1.000000
2.369998, 0.993132, 0.019930, 9.754565, 1.000000
2.379998, 0.993328, 0.019376, 9.757444, 1.000000
2.389998, 0.993519, 0.018851, 9.757444, 1.000000
2.399998, 0.993705, 0.018325, 9.760148, 1.000000
2.409998, 0.993886, 0.017826, 9.760148, 1.000000
2.419998, 0.994062, 0.017328, 9.762762, 1.000000
2.429998, 0.994233, 0.016856, 9.762762, 1.000000
2.439998, 0.994399, 0.016383, 9.765230, 1.000000
2.449998, 0.994560, 0.015935, 9.765230, 1.000000
2.459998, 0.994717, 0.015488, 9.767560, 1.000000
2.469998, 0.994870, 0.015063, 9.767560, 1.000000
2.479998, 0.995019, 0.014639, 9.769809, 1.000000
2.489998, 0.995163, 0.014237, 9.769809, 1.000000
2.499998, 0.995303, 0.013835, 9.771903, 1.000000
2.509998, 0.995440, 0.013454, 9.771903, 1.000000
2.519998, 0.995572, 0.013073, 9.773917, 1.000000
2.529998, 0.995701, 0.012712, 9.773917, 1.000000
2.539998, 0.995827, 0.012352, 9.775812, 1.000000
2.549998, 0.995948, 0.012010, 9.775812, 1.000000
2.559998, 0.996067, 0.011668, 9.777646, 1.000000
2.569998, 0.996182, 0.011344, 9.777646, 1.000000
2.579998, 0.996294, 0.011021, 9.779347, 1.000000
2.589998, 0.996402, 0.010714, 9.779347, 1.000000
2.599998, 0.996508, 0.010408, 9.780992, 1.000000
2.609998, 0.996611, 0.010118, 9.780992, 1.000000
2.619998, 0.996710, 0.009827, 9.782541, 1.000000
2.629998, 0.996807, 0.009553, 9.782541, 1.000000
2.639998, 0.996902, 0.009278, 9.784007, 1.000000
2.649998, 0.996993, 0.009018, 9.784007, 1.000000
2.659998, 0.997082, 0.008758, 9.785416, 1.000000
2.669998, 0.997168, 0.008513, 9.785416, 1.000000
2.679998, 0.997252, 0.008267, 9.786762, 1.000000
2.689998, 0.997334, 0.008034, 9.786762, 1.000000
2.699998, 0.997413, 0.007802, 9.787980, 1.000000
2.709998, 0.997490, 0.007582, 9.787980, 1.000000
2.719998, 0.997564, 0.007362, 9.789174, 1.000000
2.729998, 0.997637, 0.007153, 9.789174, 1.000000
2.739998, 0.997708, 0.006945, 9.790310, 1.000000
2.749998, 0.997776, 0.006748, 9.790310, 1.000000
2.759998, 0.997842, 0.006551, 9.791417, 1.000000
2.769998, 0.997907, 0.006365, 9.791417, 1.000000
2.779998, 0.997970, 0.006180, 9.792427, 1.000000
2.789998, 0.998031, 0.006004, 9.792427, 1.000000
2.799998, 0.998090, 0.005828, 9.793384, 1.000000
2.809998, 0.998147, 0.005662, 9.793384, 1.000000
2.819998, 0.998203, 0.005496, 9.794283, 1.000000
2.829998, 0.998257, 0.005339, 9.794283, 1.000000
2.839998, 0.998310, 0.005181, 9.795139, 1.000000
2.849998, 0.998361, 0.005033, 9.795139, 1.000000
2.859998, 0.998411, 0.004884, 9.795965, 1.000000
2.869998, 0.998459, 0.004744, 9.795965, 1.000000
2.879998, 0.998505, 0.004603, 9.796760, 1.000000
2.889998, 0.998551, 0.004471, 9.796760, 1.000000
2.899998, 0.998595, 0.004339, 9.797485, 1.000000
2.909998, 0.998638, 0.004213, 9.797485, 1.000000
2.919998, 0.998679, 0.004088, 9.798157, 1.000000
2.929998, 0.998719, 0.003970, 9.798157, 1.000000
2.939998, 0.998758, 0.003851, 9.798837, 1.000000
2.949998, 0.998796, 0.003740, 9.798837, 1.000000
2.959998, 0.998833, 0.003628, 9.799458, 1.000000
2.969998, 0.998869, 0.003523, 9.799458, 1.000000
2.979998, 0.998904, 0.003417, 9.800051, 1.000000
2.989998, 0.998937, 0.003318, 9.800051, 1.000000
2.999998, 0.998970, 0.003218, 9.800596, 1.000000
3.009998, 0.999002, 0.003124, 9.800596, 1.000000
3.019998, 0.999033, 0.003030, 9.801142, 1.000000
3.029998, 0.999062, 0.002942, 9.801142, 1.000000
3.039998, 0.999092, 0.002853, 9.801621, 1.000000
3.049998, 0.999120, 0.002769, 9.801621, 1.000000
3.059998, 0.999147, 0.002685, 9.802096, 1.000000
3.069998, 0.999173, 0.002606, 9.802096, 1.000000
3.079998, 0.999199, 0.002527, 9.802567, 1.000000
3.089998, 0.999224, 0.002453, 9.802567, 1.000000
3.099998, 0.999248, 0.002379, 9.802966, 1.000000
3.109998, 0.999272, 0.002308, 9.802966, 1.000000
3.119998, 0.999294, 0.002238, 9.803389, 1.000000
3.129997, 0.999316, 0.002172, 9.803389, 1.000000
3.139997, 0.999338, 0.002106, 9.803786, 1.000000
3.149997, 0.999358, 0.002044, 9.803786, 1.000000
3.159997, 0.999379, 0.001982, 9.804109, 1.000000
3.169997, 0.999398, 0.001923, 9.804109, 1.000000
3.179997, 0.999417, 0.001864, 9.804450, 1.000000
3.189997, 0.999435, 0.001808, 9.804450, 1.000000
3.199997, 0.999453, 0.001753, 9.804779, 1.000000
3.209997, 0.999470, 0.001700, 9.804779, 1.000000
3.219997, 0.999487, 0.001648, 9.805061, 1.000000
3.229997, 0.999503, 0.001599, 9.805061, 1.000000
3.239997, 0.999519, 0.001549, 9.805344, 1.000000
3.249997, 0.999534, 0.001503, 9.805344, 1.000000
3.259997, 0.999549, 0.001456, 9.805626, 1.000000
3.269997, 0.999563, 0.001413, 9.805626, 1.000000
3.279997, 0.999577, 0.001369, 9.805891, 1.000000
3.289997, 0.999591, 0.001328, 9.805891, 1.000000
3.299997, 0.999604, 0.001287, 9.806090, 1.000000
3.309997, 0.999617, 0.001248, 9.806090, 1.000000
3.319997, 0.999629, 0.001208, 9.806334, 1.000000
3.329997, 0.999641, 0.001172, 9.806334, 1.000000
3.339997, 0.999652, 0.001135, 9.806541, 1.000000
3.349997, 0.999664, 0.001101, 9.806541, 1.000000
3.359997, 0.999674, 0.001066, 9.806762, 1.000000
3.369997, 0.999685, 0.001034, 9.806762, 1.000000
3.379997, 0.999695, 0.001001, 9.806961, 1.000000
3.389997, 0.999705, 0.000971, 9.806961, 1.000000
3.399997, 0.999714, 0.000940, 9.807138, 1.000000
3.409997, 0.999724, 0.000912, 9.807138, 1.000000
3.419997, 0.999733, 0.000883, 9.807278, 1.000000
3.429997, 0.999741, 0.000856, 9.807278, 1.000000
3.439997, 0.999750, 0.000829, 9.807441, 1.000000
3.449997, 0.999758, 0.000803, 9.807441, 1.000000
3.459997, 0.999766, 0.000777, 9.807597, 1.000000
3.469997, 0.999774, 0.000753, 9.807597, 1.000000
3.479997, 0.999781, 0.000729, 9.807762, 1.000000
3.489997, 0.999788, 0.000707, 9.807762, 1.000000
3.499997, 0.999795, 0.000685, 9.807887, 1.000000
3.509997, 0.999802, 0.000664, 9.807887, 1.000000
3.519997, 0.999808, 0.000642, 9.808019, 1.000000
3.529997, 0.999815, 0.000623, 9.808019, 1.000000
3.539997, 0.999821, 0.000603, 9.808141, 1.000000
3.549997, 0.999827, 0.000584, 9.808141, 1.000000
3.559997, 0.999832, 0.000566, 9.808253, 1.000000
3.569997, 0.999838, 0.000548, 9.808253, 1.000000
3.579997, 0.999843, 0.000531, 9.808324, 1.000000
3.589997, 0.999849, 0.000514, 9.808324, 1.000000
3.599997, 0.999854, 0.000497, 9.808432, 1.000000
3.609997, 0.999859, 0.000481, 9.808432, 1.000000
3.619997, 0.999863, 0.000466, 9.808528, 1.000000
3.629997, 0.999868, 0.000451, 9.808528, 1.000000
3.639997, 0.999872, 0.000436, 9.808615, 1.000000
3.649997, 0.999877, 0.000422, 9.808615, 1.000000
3.659997, 0.999881, 0.000409, 9.808705, 1.000000
3.669997, 0.999885, 0.000396, 9.808705, 1.000000
3.679997, 0.999889, 0.000383, 9.808784, 1.000000
3.689997, 0.999893, 0.000370, 9.808784, 1.000000
3.699997, 0.999896, 0.000358, 9.808867, 1.000000
3.709997, 0.999900, 0.000347, 9.808867, 1.000000
3.719997, 0.999903, 0.000336, 9.808939, 1.000000
3.729997, 0.999906, 0.000325, 9.808939, 1.000000
3.739997, 0.999910, 0.000314, 9.808997, 1.000000
3.749997, 0.999913, 0.000304, 9.808997, 1.000000
3.759997, 0.999916, 0.000294, 9.809060, 1.000000
3.769997, 0.999919, 0.000285, 9.809060, 1.000000
3.779997, 0.999921, 0.000276, 9.809125, 1.000000
3.789997, 0.999924, 0.000267, 9.809125, 1.000000
3.799997, 0.999927, 0.000258, 9.809178, 1.000000
3.809997, 0.999929, 0.000250, 9.809178, 1.000000
3.819997, 0.999932, 0.000242, 9.809234, 1.000000
3.829997, 0.999934, 0.000234, 9.809234, 1.000000
3.839997, 0.999936, 0.000226, 9.809276, 1.000000
3.849997, 0.999938, 0.000219, 9.809276, 1.000000
3.859997, 0.999941, 0.000212, 9.809319, 1.000000
3.869997, 0.999943, 0.000205, 9.809319, 1.000000
3.879997, 0.999945, 0.000198, 9.809366, 1.000000
3.889997, 0.999947, 0.000192, 9.809366, 1.000000
3.899997, 0.999948, 0.000185, 9.809416, 1.000000
3.909997, 0.999950, 0.000180, 9.809416, 1.000000
3.919997, 0.999952, 0.000174, 9.809418, 1.000000
3.929997, 0.999954, 0.000168, 9.809418, 1.000000
3.939997, 0.999955, 0.000162, 9.809454, 1.000000
3.949997, 0.999957, 0.000157, 9.809454, 1.000000
3.959997, 0.999959, 0.000151, 9.809492, 1.000000
3.969997, 0.999960, 0.000146, 9.809492, 1.000000
3.979997, 0.999962, 0.000141, 9.809516, 1.000000
3.989997, 0.999963, 0.000136, 9.809516, 1.000000
3.999997, 0.999964, 0.000131, 9.809541, 1.000000
4.009997, 0.999966, 0.000127, 9.809541, 1.000000
4.019997, 0.999967, 0.000122, 9.809584, 1.000000
4.029997, 0.999968, 0.000118, 9.809584, 1.000000
4.039998, 0.999969, 0.000114, 9.809612, 1.000000
4.049998, 0.999970, 0.000110, 9.809612, 1.000000
4.059998, 0.999972, 0.000106, 9.809642, 1.000000
4.069998, 0.999973, 0.000102, 9.809642, 1.000000
4.079998, 0.999974, 0.000099, 9.809657, 1.000000
4.089999, 0.999975, 0.000095, 9.809657, 1.000000
4.099999, 0.999976, 0.000092, 9.809673, 1.000000
4.109999, 0.999977, 0.000089, 9.809673, 1.000000
4.119999, 0.999977, 0.000085, 9.809707, 1.000000
4.130000, 0.999978, 0.000083, 9.809707, 1.000000
4.140000, 0.999979, 0.000080, 9.809725, 1.000000
4.150000, 0.999980, 0.000077, 9.809725, 1.000000
4.160000, 0.999981, 0.000074, 9.809744, 1.000000
4.170001, 0.999981, 0.000072, 9.809744, 1.000000
4.180001, 0.999982, 0.000069, 9.809764, 1.000000
4.190001, 0.999983, 0.000067, 9.809764, 1.000000
4.200001, 0.999983, 0.000064, 9.809769, 1.000000
4.210001, 0.999984, 0.000062, 9.809769, 1.000000
4.220002, 0.999985, 0.000060, 9.809791, 1.000000
4.230002, 0.999985, 0.000057, 9.809791, 1.000000
4.240002, 0.999986, 0.000055, 9.809797, 1.000000
4.250002, 0.999986, 0.000053, 9.809797, 1.000000
4.260003, 0.999987, 0.000051, 9.809820, 1.000000
4.270003, 0.999987, 0.000050, 9.809820, 1.000000
4.280003, 0.999988, 0.000048, 9.809828, 1.000000
4.290003, 0.999988, 0.000046, 9.809828, 1.000000
4.300004, 0.999989, 0.000044, 9.809836, 1.000000
4.310004, 0.999989, 0.000043, 9.809836, 1.000000
4.320004, 0.999990, 0.000041, 9.809861, 1.000000
4.330004, 0.999990, 0.000040, 9.809861, 1.000000
4.340004, 0.999991, 0.000038, 9.809855, 1.000000
4.350005, 0.999991, 0.000037, 9.809855, 1.000000
4.360005, 0.999991, 0.000035, 9.809880, 1.000000
4.370005, 0.999992, 0.000034, 9.809880, 1.000000
4.380005, 0.999992, 0.000033, 9.809875, 1.000000
4.390006, 0.999992, 0.000032, 9.809875, 1.000000
4.400006, 0.999993, 0.000030, 9.809885, 1.000000
4.410006, 0.999993, 0.000029, 9.809885, 1.000000
4.420006, 0.999993, 0.000028, 9.809896, 1.000000
4.430007, 0.999994, 0.000027, 9.809896, 1.000000
4.440007, 0.999994, 0.000026, 9.809892, 1.000000
4.450007, 0.999994, 0.000025, 9.809892, 1.000000
4.460007, 0.999994, 0.000024, 9.809919, 1.000000
4.470007, 0.999995, 0.000023, 9.809919, 1.000000
4.480008, 0.999995, 0.000022, 9.809916, 1.000000
4.490008, 0.999995, 0.000021, 9.809916, 1.000000
4.500008, 0.999995, 0.000020, 9.809912, 1.000000
4.510008, 0.999995, 0.000020, 9.809912, 1.000000
4.520009, 0.999996, 0.000019, 9.809940, 1.000000
4.530009, 0.999996, 0.000018, 9.809940, 1.000000
4.540009, 0.999996, 0.000017, 9.809937, 1.000000
4.550009, 0.999996, 0.000017, 9.809937, 1.000000
4.560009, 0.999996, 0.000016, 9.809935, 1.000000
4.570010, 0.999997, 0.000016, 9.809935, 1.000000
4.580010, 0.999997, 0.000015, 9.809932, 1.000000
4.590010, 0.999997, 0.000014, 9.809932, 1.000000
4.600010, 0.999997, 0.000014, 9.809945, 1.000000
4.610011, 0.999997, 0.000013, 9.809945, 1.000000
4.620011, 0.999997, 0.000012, 9.809959, 1.000000
4.630011, 0.999997, 0.000012, 9.809959, 1.000000
4.640011, 0.999997, 0.000012, 9.809958, 1.000000
4.650012, 0.999998, 0.000011, 9.809958, 1.000000
4.660012, 0.999998, 0.000011, 9.809956, 1.000000
4.670012, 0.999998, 0.000010, 9.809956, 1.000000
4.680012, 0.999998, 0.000010, 9.809954, 1.000000
4.690012, 0.999998, 0.000009, 9.809954, 1.000000
4.700013, 0.999998, 0.000009, 9.809952, 1.000000
4.710013, 0.999998, 0.000008, 9.809952, 1.000000
4.720013, 0.999998, 0.000008, 9.809982, 1.000000
4.730013, 0.999998, 0.000008, 9.809982, 1.000000
4.740014, 0.999998, 0.000008, 9.809981, 1.000000
4.750014, 0.999999, 0.000007, 9.809981, 1.000000
4.760014, 0.999999, 0.000007, 9.809980, 1.000000
4.770014, 0.999999, 0.000007, 9.809980, 1.000000
4.780015, 0.999999, 0.000007, 9.809979, 1.000000
4.790015, 0.999999, 0.000007, 9.809979, 1.000000
4.800015, 0.999999, 0.000006, 9.809978, 1.000000
4.810015, 0.999999, 0.000006, 9.809978, 1.000000
4.820015, 0.999999, 0.000006, 9.809978, 1.000000
4.830016, 0.999999, 0.000006, 9.809978, 1.000000
4.840016, 0.999999, 0.000005, 9.809977, 1.000000
4.850016, 0.999999, 0.000005, 9.809977, 1.000000
4.860016, 0.999999, 0.000005, 9.809976, 1.000000
4.870017, 0.999999, 0.000005, 9.809976, 1.000000
4.880017, 0.999999, 0.000005, 9.809975, 1.000000
4.890017, 0.999999, 0.000004, 9.809975, 1.000000
4.900017, 0.999999, 0.000004, 9.809974, 1.000000
4.910017, 0.999999, 0.000004, 9.809974, 1.000000
4.920018, 1.000000, 0.000003, 9.809973, 1.000000
4.930018, 1.000000, 0.000003, 9.809973, 1.000000
4.940018, 1.000000, 0.000003, 9.809972, 1.000000
4.950018, 1.000000, 0.000003, 9.809972, 1.000000
4.960019, 1.000000, 0.000002, 9.810003, 1.000000
4.970019, 1.000000, 0.000002, 9.810003, 1.000000
4.980019, 1.000000, 0.000002, 9.810003, 1.000000
4.990019, 1.000000, 0.000002, 9.810003, 1.000000
5.000020, 1.000000, 0.000002, 9.810003, 1.000000
5.010020, 1.000000, 0.000002, 9.810003, 1.000000
5.020020, 1.000000, 0.000003, 9.810003, 1.000000
5.030020, 1.000000, 0.000003, 9.810003, 1.000000
5.040020, 1.000000, 0.000003, 9.810003, 1.000000
5.050021, 1.000000, 0.000003, 9.810003, 1.000000
5.060021, 1.000000, 0.000003, 9.810003, 1.000000
5.070021, 1.000000, 0.000003, 9.810003, 1.000000
5.080021, 1.000000, 0.000003, 9.810003, 1.000000
5.090022, 1.000000, 0.000003, 9.810003, 1.000000
5.100022, 1.000000, 0.000003, 9.810003, 1.000000
5.110022, 1.000000, 0.000003, 9.810003, 1.000000
5.120022, 1.000000, 0.000003, 9.810003, 1.000000
5.130023, 1.000000, 0.000003, 9.810003, 1.000000
5.140023, 1.000000, 0.000003, 9.810003, 1.000000
5.150023, 1.000000, 0.000003, 9.810003, 1.000000
5.160023, 1.000000, 0.000003, 9.810003, 1.000000
5.170023, 1.000000, 0.000003, 9.810003, 1.000000
5.180024, 1.000000, 0.000003, 9.810003, 1.000000
5.190024, 1.000000, 0.000003, 9.810003, 1.000000
5.200024, 1.000000, 0.000003, 9.809971, 1.000000
5.210024, 1.000000, 0.000003, 9.809971, 1.000000
5.220025, 1.000000, 0.000002, 9.809986, 1.000000
5.230025, 1.000000, 0.000002, 9.809986, 1.000000
5.240025, 1.000000, 0.000002, 9.810001, 1.000000
5.250025, 1.000000, 0.000002, 9.810001, 1.000000
5.260026, 1.000000, 0.000002, 9.810001, 1.000000
5.270026, 1.000000, 0.000002, 9.810001, 1.000000
5.280026, 1.000000, 0.000002, 9.810001, 1.000000
5.290026, 1.000000, 0.000002, 9.810001, 1.000000
5.300026, 1.000000, 0.000002, 9.810001, 1.000000
5.310027, 1.000000, 0.000002, 9.810001, 1.000000
5.320027, 1.000000, 0.000002, 9.810001, 1.000000
5.330027, 1.000000, 0.000002, 9.810001, 1.000000
5.340027, 1.000000, 0.000002, 9.810001, 1.000000
5.350028, 1.000000, 0.000002, 9.810001, 1.000000
5.360028, 1.000000, 0.000002, 9.810001, 1.000000
5.370028, 1.000000, 0.000002, 9.810001, 1.000000
