0.000000
0.000765
0.004145
0.012474
0.028974
0.056626
0.097133
0.151381
0.218600
0.297035
0.384100
0.476250
0.570026
0.661521
0.747162
0.823806
0.888454
0.939085
0.973881
0.991777
0.992344
0.975334
0.941366
0.891066
0.825551
0.746283
0.654610
0.552464
0.441525
0.323729
0.201156
0.075595
-0.050734
-0.176000
-0.298239
-0.415459
-0.526070
-0.628162
-0.720325
-0.801126
-0.869209
-0.923732
-0.963629
-0.988429
-0.997720
-0.991238
-0.969284
-0.931976
-0.880043
-0.814273
-0.735582
-0.645410
-0.544955
-0.435947
-0.320080
-0.199069
-0.075027
0.050309
0.174809
0.296534
0.413673
0.524173
0.626510
0.718919
0.799964
0.868481
0.923181
0.963423
0.988423
0.997808
0.991544
0.969525
0.932317
0.880358
0.814490
0.735865
0.645518
0.545093
0.436025
0.320055
0.199126
0.074939
-0.050327
-0.174847
-0.296635
-0.413656
-0.524272
-0.626517
-0.718929
-0.800028
-0.868423
-0.923239
-0.963394
-0.988403
-0.997849
-0.991470
-0.969573
-0.932283
-0.880338
-0.814534
-0.735797
-0.645573
-0.545066
-0.436011
-0.320104
-0.199062
-0.074997
0.050352
0.174860
0.296585
0.413721
0.524214
0.626543
0.718943
0.799979
0.868488
0.923183
0.963421
0.988417
0.997800
0.991535
0.969516
0.932309
0.880352
0.814485
0.735862
0.645516
0.545093
0.436025
0.320055
0.199127
0.074940
-0.050326
-0.174846
-0.296634
-0.413655
-0.524271
-0.626516
-0.718929
-0.800028
-0.868423
-0.923240
-0.963394
-0.988403
-0.997849
-0.991470
-0.969573
-0.932283
-0.880338
-0.814534
-0.735797
-0.645573
-0.545066
-0.436011
-0.320104
-0.199062
-0.074997
0.050352
0.174860
0.296585
0.413721
0.524214
0.626543
0.718943
0.799979
0.868488
0.923183
0.963421
0.988417
0.997800
0.991535
0.969516
0.932309
0.880352
0.814485
0.735862
0.645516
0.545093
0.436025
0.320055
0.199127
0.074940
-0.050326
-0.174846
-0.296634
-0.413655
-0.524271
-0.626516
-0.718929
-0.800028
-0.868423
-0.923240
-0.963394
-0.988403
-0.997849
-0.991470
-0.969573
-0.932283
-0.880338
-0.814534
-0.735797
-0.645573
-0.545066
-0.436011
-0.320104
-0.199062
-0.074997
0.050352
0.174860
0.296585
0.413721
0.524214
0.626543
0.718943
0.799979
0.868488
0.923183
0.963421
0.988417
0.997800
0.991535
0.969516
0.932309
0.880352
0.814485
0.735862
0.645516
0.545093
0.436025
0.320055
0.199127
0.074940
-0.050326
-0.174846
-0.296634
-0.413655
-0.524271
-0.626516
-0.718929
-0.800028
-0.868423
-0.923240
-0.963394
-0.988403
-0.997849
-0.991470
-0.969573
-0.932283
-0.880338
-0.814534
-0.735797
-0.645573
-0.545066
-0.436011
-0.320104
-0.199062
-0.074997
0.050352
0.174860
0.296585
0.413721
0.524214
0.626543
0.718943
0.799979
0.868488
0.923183
0.963421
0.988417
0.997800
0.991535
0.969516
0.932309
0.880352
0.814485
0.735862
0.645516
0.545093
0.436025
0.320055
0.199127
0.074940
-0.050326
-0.174846
-0.296634
-0.413655
-0.524271
-0.626516
-0.718929
-0.800028
-0.868423
-0.923240
-0.963394
-0.988403
-0.997849
-0.991470
-0.969573
-0.932283
-0.880338
-0.814534
-0.735797
